GeneSymbol	ROSMAP_PFC_FPKM_CpDxLow_AD_NCI_ProbeID	ROSMAP_PFC_FPKM_CpDxLow_AD_NCI_logFC	ROSMAP_PFC_FPKM_CpDxLow_AD_NCI_adj.P.Val	MayoEGWAS_eQTL_TCX_AD_SNP	MayoEGWAS_eQTL_TCX_AD_Probe	MayoEGWAS_eQTL_TCX_AD_Beta	MayoEGWAS_eQTL_TCX_AD_Pvalue	IGAP_1_SNP	IGAP_1_Beta	IGAP_1_Pvalue
SWAP70	ENSG00000133789	0.235341885110174	0.00104197102426684	rs360120	ILMN_1785175	0.0721	0.01333	rs55760947	0.0854	0.0001482
SYCE1	ENSG00000171772	-0.549412801305373	1.60528125863404e-05	NA	NA	NA	NA	rs2397752	0.0774	5.561e-05
SYDE1	ENSG00000105137	0.299308513108262	0.00134570314798426	rs8111608	ILMN_1755822	0.08904	0.005993	rs12982331	-0.0717	0.0003818
SYK	ENSG00000165025	0.365942797583504	0.00488295103536579	rs1333633	ILMN_2059549	-0.1043	0.06636	rs12002176	-0.0731	0.0001587
SYMPK	ENSG00000125755	-0.202262031593831	0.000437172792921779	rs11669442	ILMN_1802089	-0.0571	0.005452	rs12972156	1.1399	0
SYN1	ENSG00000008056	-0.37780271052266	0.00255925113059837	NA	NA	NA	NA	NA	NA	NA
SYN2	ENSG00000157152	-0.429413585029305	0.00445833770167397	rs305491	ILMN_1781060	-0.1267	0.01476	rs73814965	-0.1149	0.0008925
SYN3	ENSG00000185666	-0.375047724305925	0.000976492523608208	rs4820090	ILMN_1756694	0.2445	2.501e-05	rs5753961	0.0578	0.0006113
SYNC	ENSG00000162520	0.236910990008482	0.00344037069968794	NA	NA	NA	NA	rs10914632	-0.1169	0.0009395
SYNE1	ENSG00000131018	-0.178583878861025	0.0082457857796592	rs12110479	ILMN_1785427	0.1241	0.004747	rs77242216	0.1562	0.0003666
SYNE4	ENSG00000181392	-0.307320017974286	0.00285919922338713	NA	NA	NA	NA	rs147802163	0.2852	0.0004858
SYNGAP1	ENSG00000197283	-0.242188377611193	0.00466381663939589	rs3116713	ILMN_1704015	-0.1055	0.09591	rs75129605	0.1176	6.265e-09
SYNGR1	ENSG00000100321	-0.340685548152817	0.00395070294203625	rs137602	ILMN_1727805	-0.03629	0.0003726	22:39026049	-0.1871	0.0008175
SYNGR3	ENSG00000127561	-0.338167566800195	0.00483917162641805	rs2073636	ILMN_1786379	0.1005	0.04812	rs171090	-0.1511	0.001526
SYNM	ENSG00000182253	0.224956905432702	0.00106547382483317	rs2292288	ILMN_1675053	-0.5574	5.923e-26	rs71401385	0.7079	0.000283
SYP	ENSG00000102003	-0.498372841527948	0.000303004096733337	NA	NA	NA	NA	NA	NA	NA
SYT12	ENSG00000173227	-0.252902554956156	0.00993418068553925	rs7112925	ILMN_1815610	0.08996	0.05656	rs57478329	0.4108	6.721e-05
SYT16	ENSG00000139973	-0.239293861068142	0.00739199627131559	NA	NA	NA	NA	rs55633859	-0.4159	9.769e-05
SYT3	ENSG00000213023	-0.357584548176376	0.00724794480138053	rs8107394	ILMN_1724774	-0.08211	0.1274	rs3760743	-0.1101	0.000676
SYT4	ENSG00000132872	-0.453976579091056	0.00793537245877384	rs643993	ILMN_1768705	0.06901	0.04359	rs503331	-0.062	0.0001788
SYT5	ENSG00000129990	-0.561060271696316	2.59441279426077e-05	NA	NA	NA	NA	rs731170	0.0683	0.0002718
SYT7	ENSG00000011347	-0.285617823454607	0.00831746775087827	rs198756	ILMN_1810120	0.1497	0.02315	rs2727273	-0.0546	0.0007077
SYTL1	ENSG00000142765	0.316025989042745	0.00113922977683066	NA	NA	NA	NA	rs78664461	-0.2917	5.452e-05
SYTL4	ENSG00000102362	0.680057830133489	2.3547500632637e-05	NA	NA	NA	NA	NA	NA	NA
SZRD1	ENSG00000055070	0.234249328011427	1.99388494956864e-05	NA	NA	NA	NA	rs78356043	0.3166	0.0003408
TAC1	ENSG00000006128	-0.701939740019362	0.000320753542819116	rs10269471	ILMN_2384409	0.3297	0.005075	rs4495341	0.0722	0.0004795
TAC3	ENSG00000166863	-0.626765520668553	9.85826579587714e-05	rs841718	ILMN_2406184	0.1017	0.06825	rs73115999	-0.2586	0.0004117
TACO1	ENSG00000136463	-0.219596441516691	0.00222192417863309	NA	NA	NA	NA	rs4791218	0.1286	0.0002015
TACR2	ENSG00000075073	-0.481508439137049	2.24636190354622e-07	rs2278746	ILMN_1753006	-0.1973	5.301e-07	rs148841064	0.2166	0.001973
TAF4B	ENSG00000141384	-0.292116992639943	0.00399424223603452	NA	NA	NA	NA	rs12954227	0.2239	0.00184
TAF9B	ENSG00000187325	-0.243110330310795	0.00978187193352143	NA	NA	NA	NA	NA	NA	NA
TAGLN3	ENSG00000144834	-0.356453746858394	0.00539141860975728	rs9864383	ILMN_2342554	0.09617	0.004459	rs73857305	0.2223	0.0005926
TAL1	ENSG00000162367	0.2970009525954	0.00320367368087634	rs12083555	ILMN_1748450	0.08513	0.02931	rs112841283	-0.0719	0.0004483
TAMM41	ENSG00000144559	-0.278668427382197	0.000359495008771046	NA	NA	NA	NA	rs73814965	-0.1149	0.0008925
TANC1	ENSG00000115183	0.202389251077977	0.00961000717785398	rs4665026	ILMN_1772278	-0.06082	0.09672	rs6437200	0.0654	0.001462
TARBP1	ENSG00000059588	-0.465126412741237	0.0015257254929262	rs683909	ILMN_1803036	-0.1074	0.00575	rs16843725	0.1406	0.0004353
TARS2	ENSG00000143374	-0.256361879988076	0.000621066372100023	rs9659073	ILMN_1778187	-0.04976	0.03378	rs6587723	0.0746	0.0002714
TASP1	ENSG00000089123	-0.360337289645261	0.000990170397961995	rs6079035	ILMN_1707326	0.08698	0.03769	rs77296076	-0.0964	0.003435
TAX1BP3	ENSG00000213977	0.223793853371045	0.00128985730399718	rs150854	ILMN_1803392	-0.1042	0.008904	rs11655630	0.0759	0.0008262
TBC1D24	ENSG00000162065	-0.300040919247475	0.00012743593283608	rs4497687	ILMN_2060212	0.09058	0.00989	rs171090	-0.1511	0.001526
TBC1D26	ENSG00000255104	-0.64818314508209	0.000922456913144933	rs8075077	ILMN_1707741	0.3325	3.216e-05	rs115597167	0.4672	0.000182
TBC1D2B	ENSG00000167202	0.113333942322343	0.00795834607368082	rs2007540	ILMN_2064606	0.09441	0.01571	rs1052035	-0.1925	0.0007014
TBC1D30	ENSG00000111490	-0.312323755490701	0.00760530116033929	NA	NA	NA	NA	rs17101291	0.2513	0.001147
TBC1D7	ENSG00000145979	-0.311520492956676	0.00456206622941038	rs3734878	ILMN_1661622	0.1051	0.001604	rs2496140	-0.0734	3.588e-05
TBC1D9	ENSG00000109436	-0.332286100976644	0.00708197476880188	rs11727409	ILMN_1703891	0.0436	0.06734	rs114169513	0.3885	0.003856
TBCA	ENSG00000171530	-0.204598859486496	0.000808028957416811	rs353964	ILMN_1726239	-0.04023	0.01066	rs7719729	0.1294	0.0009358
TBCB	ENSG00000105254	-0.183384867089357	0.0054798822193958	rs10410162	ILMN_1790953	0.01556	0.2236	rs147802163	0.2852	0.0004858
TBL1X	ENSG00000101849	0.178448992498997	0.00887093339168426	NA	NA	NA	NA	NA	NA	NA
TBL3	ENSG00000183751	-0.29169944230156	0.000837925438258555	rs9928312	ILMN_2177413	-0.1184	0.02733	rs171090	-0.1511	0.001526
TBX15	ENSG00000092607	0.388927757030217	0.000587041792754821	rs1766783	ILMN_1721580	0.2132	0.005975	rs1229119	0.0592	0.0003045
TBX19	ENSG00000143178	0.273422120623768	0.00594362652342658	rs2076061	ILMN_2048119	0.1774	0.01317	rs203798	0.0862	0.001017
TBX3	ENSG00000135111	0.399326930177137	0.000457976014495092	rs12579384	ILMN_1713449	-0.1624	0.007745	rs17660176	0.0786	0.0008334
TBX6	ENSG00000149922	0.410036566013827	1.65544488033874e-05	rs9924308	ILMN_1763333	0.1176	0.03306	rs141436390	0.3399	0.0002321
TCEA2	ENSG00000171703	-0.20977864197013	0.00214347662765598	rs4809388	ILMN_1665526	-0.08474	0.006548	NA	NA	NA
TCEAL2	ENSG00000184905	-0.286726435521115	0.000483510519897565	NA	NA	NA	NA	NA	NA	NA
TCEAL3	ENSG00000196507	-0.156797744859849	0.00154845055166988	NA	NA	NA	NA	NA	NA	NA
TCEAL5	ENSG00000204065	-0.364257729313588	2.66517942205981e-05	NA	NA	NA	NA	NA	NA	NA
TCEAL6	ENSG00000204071	-0.385739913807585	0.000132834302619485	NA	NA	NA	NA	NA	NA	NA
TCF7L1	ENSG00000152284	0.256394385871521	0.000386310920760433	rs4832131	ILMN_1733841	0.0945	0.02968	rs11126974	0.0545	0.002291
TCP10L	ENSG00000242220	-0.252131198201374	0.00913855970685302	rs1892654	ILMN_1754656	-0.09973	0.001215	rs12482339	0.3652	1.614e-05
TCP11L1	ENSG00000176148	-0.340575658984364	0.003384751837018	rs2273544	ILMN_2208812	-0.07576	0.03292	rs5030328	-0.1561	0.0009667
TCTA	ENSG00000145022	-0.170254138643098	0.00150707162631265	rs11130199	ILMN_1700001	0.04937	0.09292	rs149446553	-0.4222	0.001028
TCTE1	ENSG00000146221	-0.360863486021591	0.000955645316376523	NA	NA	NA	NA	rs6938623	-0.0812	0.001354
TCTEX1D2	ENSG00000213123	-0.258211836125886	0.00672092390075172	rs4459932	ILMN_1745779	-0.05747	0.02467	rs4437183	-0.0705	0.004478
TCTN2	ENSG00000168778	-0.257679136613672	0.00265053081146967	rs7135624	ILMN_1706345	-0.06111	0.1068	rs11609798	0.0609	0.0002274
TDH	ENSG00000154316	-0.323531988609811	0.00858616446209334	rs11250129	ILMN_2146817	-0.1383	0.01538	rs75813384	-0.2663	0.0004473
TDRKH	ENSG00000182134	-0.350247906898598	0.000168600528437708	NA	NA	NA	NA	rs1568485	-0.0634	0.0009689
TEAD2	ENSG00000074219	0.544349176029983	4.00927024760419e-07	rs10405154	ILMN_1682781	-0.07266	0.01311	rs2547238	0.0905	7.167e-05
TECPR1	ENSG00000205356	-0.234976963386117	0.00424566889454298	NA	NA	NA	NA	rs111316182	0.2866	0.0003289
TECTA	ENSG00000109927	-0.353469624291708	2.11033708979787e-05	rs594951	ILMN_1744784	-0.07936	0.005556	rs11218343	-0.2697	4.976e-11
TEKT2	ENSG00000092850	0.250054501351819	0.00539124502455305	rs12123086	ILMN_2043173	0.1732	0.03371	rs3918019	-0.664	0.0007929
TENM2	ENSG00000145934	-0.334829123971488	0.00048366553728978	NA	NA	NA	NA	rs111293251	0.2268	0.003066
TENM3	ENSG00000218336	-0.352905691264738	0.000779723706838827	NA	NA	NA	NA	rs2677003	0.0884	0.0002452
TENM4	ENSG00000149256	-0.24368271066096	0.00331995884102471	NA	NA	NA	NA	rs10899584	0.0537	0.001275
TEPP	ENSG00000159648	-0.321357872774339	0.00702837008881023	NA	NA	NA	NA	rs80124781	0.302	9.093e-05
TERF1	ENSG00000147601	-0.169530423371676	0.001611362802938	rs2975842	ILMN_2357377	0.08274	0.006075	rs894886	-0.055	0.002494
TERF2IP	ENSG00000166848	-0.251452191246123	0.00040865912904291	rs6564267	ILMN_1657983	0.02455	0.135	rs17616300	-0.068	0.0006386
TESC	ENSG00000088992	-0.292583141223891	0.00676153418627724	rs10850760	ILMN_1750181	-0.1275	0.00305	rs2249838	0.108	0.0001856
TFAP2A	ENSG00000137203	0.458622780741155	3.49500851908205e-05	NA	NA	NA	NA	rs141452036	0.1016	0.0005697
TFAP2C	ENSG00000087510	0.462147022440566	6.06748571065267e-05	rs2024966	ILMN_2096784	-0.08902	0.02049	rs911158	0.0506	0.001055
TFB1M	ENSG00000029639	-0.1776650520354	0.00929634240212835	rs162984	ILMN_1733562	0.09425	0.0008432	rs13219130	0.0888	0.0002053
TFCP2	ENSG00000135457	-0.216926219927518	0.000386950326454043	rs3759406	ILMN_1738750	-0.06258	0.009916	rs73305721	0.0941	0.001658
TFCP2L1	ENSG00000115112	0.357632921243404	0.0070948320418568	NA	NA	NA	NA	rs6542573	0.0523	0.00161
TFEB	ENSG00000112561	0.224827899937487	0.0065871550872431	rs13362583	ILMN_1733616	-0.135	0.07922	rs114812713	0.2295	2.128e-05
TFPT	ENSG00000105619	-0.19781509438926	0.00630376251968624	rs462778	ILMN_1709451	-0.05854	0.05055	rs8100481	0.0638	0.00589
TGFB1I1	ENSG00000140682	0.290571981876274	0.00069381703133594	rs11150624	ILMN_2389876	0.07114	0.07336	rs4889625	-0.0718	8.163e-05
TGFB2	ENSG00000092969	0.276690641266102	0.00588883449655396	rs1891467	ILMN_1812526	-0.09002	0.04911	rs17742222	-0.064	0.0003517
TGFB3	ENSG00000119699	0.433858847498178	9.95097545117125e-06	rs3917192	ILMN_1687652	-0.1322	0.005221	rs10143128	0.2091	1.004e-07
TGFBR3L	ENSG00000260001	-0.82728198252918	1.85823880240356e-05	NA	NA	NA	NA	rs11672985	0.0957	0.0009237
TGIF1	ENSG00000177426	0.351226303056386	0.00127571807059825	rs586788	ILMN_2318638	-0.1055	0.00166	rs117677078	0.125	0.001111
TGIF2	ENSG00000118707	0.344513658473576	5.15132449332177e-05	rs4812405	ILMN_1709044	0.1139	0.03745	rs141150388	-0.4968	0.000156
TH	ENSG00000180176	-0.585324439578735	4.09308496484857e-06	NA	NA	NA	NA	rs147239461	0.6769	0.0006392
THAP12P2	ENSG00000243915	-0.329384036899053	0.00711877766865098	NA	NA	NA	NA	rs79388887	-0.181	0.0004387
THAP9-AS1	ENSG00000251022	-0.304182840053222	0.00609231660807136	NA	NA	NA	NA	rs28741982	-0.0575	0.0002784
THNSL1	ENSG00000185875	-0.227890611666824	0.00138717089868225	rs274302	ILMN_1782688	-0.06602	0.02385	rs4409731	0.0669	0.0004033
THOC3	ENSG00000051596	-0.364315116072854	0.00994780661106975	rs11134950	ILMN_2415926	-0.1915	0.06136	rs114445756	0.3019	0.001539
THOC7	ENSG00000163634	-0.265376279629885	0.00320122966984691	rs704361	ILMN_1805028	-0.03932	0.03044	rs2218042	0.0893	0.0002286
THPO	ENSG00000090534	-0.455020466361797	4.20734209025745e-06	rs11927393	ILMN_1737943	0.1387	0.03232	rs77349313	0.1517	0.002234
THSD1	ENSG00000136114	0.215626083256505	0.00240608925379736	rs4886077	ILMN_1696659	-0.1193	0.02288	rs148596861	0.2546	6.808e-05
THUMPD3	ENSG00000134077	-0.264658898950664	0.00026576256450453	rs2648549	ILMN_1671902	0.03506	0.03383	rs7621152	-0.2451	0.0006837
THY1	ENSG00000154096	-0.409298537022549	0.00212448288576111	rs685879	ILMN_1779875	0.1135	0.02565	rs77499725	0.0822	0.0004355
TIE1	ENSG00000066056	0.274444609633257	0.00259910579073638	rs652941	ILMN_1815690	-0.1217	0.0003563	rs11801074	-0.1649	0.002067
TIGD1	ENSG00000221944	-0.188055076746408	0.00237337600323882	rs2003780	ILMN_1777579	-0.03274	0.1365	rs11683433	-0.215	0.0009908
TIGD3	ENSG00000173825	-0.313061193209682	0.00734686325320901	NA	NA	NA	NA	rs139941707	-0.1249	0.003682
TIMELESS	ENSG00000111602	0.323690267742189	1.35117161353639e-05	rs2657888	ILMN_1735093	0.02732	0.3377	rs113584176	0.1486	0.0002125
TIMM10B	ENSG00000132286	-0.208632053954166	0.00211309988531551	NA	NA	NA	NA	rs12272665	0.0674	0.0002223
TIMM13	ENSG00000099800	-0.226902252451044	0.00265053081146967	NA	NA	NA	NA	rs59572086	0.0843	0.0007112
TIMM17B	ENSG00000126768	-0.211034890098022	0.00641778055904883	NA	NA	NA	NA	NA	NA	NA
TIMM23B	ENSG00000204152	-0.358511004711549	0.00199696703388537	NA	NA	NA	NA	rs72789102	0.1374	0.0011
TIMM50	ENSG00000105197	-0.268879826784156	0.000811466653625438	NA	NA	NA	NA	rs62120485	0.0746	9.389e-05
TIMM8A	ENSG00000126953	-0.317694411473567	0.000217103693022727	NA	NA	NA	NA	NA	NA	NA
TIMM8B	ENSG00000150779	-0.20732030404962	0.000177936599557141	rs10789859	ILMN_1738938	-0.0418	0.07532	rs117684072	-0.2876	0.0001151
TIRAP	ENSG00000150455	-0.270444000950593	0.00129139801722749	rs574198	ILMN_2400603	0.1841	5.002e-05	rs2322193	-0.0587	0.004197
TKFC	ENSG00000149476	-0.320826741067258	0.00120420614253871	NA	NA	NA	NA	rs2727273	-0.0546	0.0007077
TLCD1	ENSG00000160606	-0.344965681096987	0.00444264979266704	rs2043031	ILMN_1784655	0.1482	0.01265	rs8081598	0.126	0.001079
TLDC1	ENSG00000140950	-0.260568151064879	0.000229797150093261	NA	NA	NA	NA	rs77749545	-0.0993	0.0002193
TLN1	ENSG00000137076	0.190458528965712	0.00139170726369214	rs2857802	ILMN_1696643	0.04309	0.09493	rs10972693	0.2509	0.0007522
TLN2	ENSG00000171914	-0.351730063936857	0.000174016248887263	rs10519186	ILMN_1700042	-0.06906	0.01165	rs17237984	-0.1461	2.3e-05
TM2D2	ENSG00000169490	-0.269324606677545	0.0053487432537734	rs4633027	ILMN_1741171	-0.05747	0.01482	rs75312334	0.2976	0.001837
TM4SF19-AS1	ENSG00000235897	-0.712727245229208	3.71393631978456e-05	NA	NA	NA	NA	rs4437183	-0.0705	0.004478
TM7SF2	ENSG00000149809	-0.398156143007237	2.67490710594852e-08	rs1195968	ILMN_1690040	0.09901	0.02268	rs139941707	-0.1249	0.003682
TM9SF4	ENSG00000101337	-0.20290612169554	0.00774764214320885	rs6089151	ILMN_1674421	-0.052	0.1771	rs73111702	0.1096	0.002191
TMC3	ENSG00000188869	-0.284620249902114	0.000499086064227918	NA	NA	NA	NA	rs12372942	-0.0603	0.0006373
TMC6	ENSG00000141524	0.316012106847793	0.000649670577114492	rs2292235	ILMN_1794677	0.06043	0.06542	rs79000376	0.2237	0.0009929
TMC8	ENSG00000167895	0.289626714951687	0.00849237144584713	NA	NA	NA	NA	rs79000376	0.2237	0.0009929
TMCC3	ENSG00000057704	0.288558296111987	0.000393524616934572	rs4761624	ILMN_1685493	0.1241	0.03115	rs10777647	-0.0551	0.0006051
TMED4	ENSG00000158604	-0.269591248079899	5.95300075269041e-05	rs10951768	ILMN_1804148	0.07357	0.1268	rs77046669	0.1341	0.003988
TMED9	ENSG00000184840	-0.142125778724433	0.00622405911775181	rs7720519	ILMN_1743655	0.06978	0.01109	rs335472	0.1523	2.815e-05
TMEFF1	ENSG00000241697	-0.64450953853814	0.00932311513564134	rs944942	ILMN_1729498	-0.1075	0.006149	rs7869001	0.1192	0.0005589
TMEM101	ENSG00000091947	-0.166888787157938	0.00118832655733087	rs400460	ILMN_1667716	-0.01877	0.3947	rs117699225	-0.1385	3.461e-05
TMEM102	ENSG00000181284	0.578094441275652	1.80113788034337e-06	NA	NA	NA	NA	rs11871360	0.3992	0.001656
TMEM107	ENSG00000179029	-0.3393210615047	2.38431000343328e-07	NA	NA	NA	NA	rs2036171	-0.0531	0.001306
TMEM108	ENSG00000144868	-0.203330361141234	0.00885001323399246	rs7633217	ILMN_1669709	0.05767	0.01388	rs10935086	-0.1539	0.00143
TMEM119	ENSG00000183160	0.377363620683243	0.00597326555864877	rs3782522	ILMN_1738116	-0.09941	0.1097	rs10778667	0.0588	0.0006571
TMEM120B	ENSG00000188735	-0.223186718860792	0.000968610084769737	rs10840615	ILMN_1720498	-0.07714	0.01012	rs1975615	0.0733	0.0002665
TMEM121	ENSG00000184986	-0.455871041831908	0.00657654060867077	rs10151805	ILMN_1723145	-0.0475	0.386	rs10134526	0.0859	6.469e-05
TMEM130	ENSG00000166448	-0.41158023304552	0.000421386866150798	rs12668051	ILMN_1748812	0.1119	0.08172	rs866500	-0.0787	3.854e-05
TMEM132D	ENSG00000151952	-0.491071551785762	0.000326402968758294	rs6486476	ILMN_1763612	0.1766	0.00627	rs59753713	0.3532	0.0001132
TMEM133	ENSG00000170647	0.336630639996692	0.00145607357152538	NA	NA	NA	NA	NA	NA	NA
TMEM141	ENSG00000244187	-0.226873886046367	0.00140242035969598	rs9886752	ILMN_1774066	0.03753	0.115	rs689266	0.072	1.502e-05
TMEM14B	ENSG00000137210	-0.257096541743612	8.03854029980668e-05	rs494723	ILMN_1685258	-0.02985	0.09669	rs141452036	0.1016	0.0005697
TMEM150C	ENSG00000249242	-0.418098617036227	0.00181629081092986	NA	NA	NA	NA	rs28741982	-0.0575	0.0002784
TMEM151A	ENSG00000179292	-0.317794919225586	0.00108746841825307	rs2298466	ILMN_1710553	-0.12	0.0004848	rs57478329	0.4108	6.721e-05
TMEM151B	ENSG00000178233	-0.327725812340588	0.00371414568581623	NA	NA	NA	NA	rs6938623	-0.0812	0.001354
TMEM158	ENSG00000249992	-0.244679079537705	0.00597909978191948	rs12330287	ILMN_1792455	0.02844	0.1633	rs7618668	-0.1111	0.0001191
TMEM160	ENSG00000130748	-0.736885714735652	0.00524705842132232	rs11083855	ILMN_1704024	0.05331	0.1456	rs17878252	0.0964	7.867e-08
TMEM161A	ENSG00000064545	-0.209987097003017	0.00421515305055045	rs2238663	ILMN_1708900	-0.04771	0.06605	rs10408290	0.0729	2.006e-05
TMEM163	ENSG00000152128	-0.287040039328223	0.00515557910831684	rs539588	ILMN_1751901	-0.09506	0.009997	rs1041938	0.1184	0.0007309
TMEM169	ENSG00000163449	-0.295321463433706	0.00720970613909737	rs12468812	ILMN_1813796	0.06405	0.03956	rs3815855	0.0678	0.0004965
TMEM17	ENSG00000186889	-0.297704444890753	0.0016132296129807	rs4233979	ILMN_2210386	-0.1764	9.458e-05	rs72803319	0.2421	0.0001595
TMEM175	ENSG00000127419	-0.211203314074784	0.0065955452394561	rs1564282	ILMN_1654629	0.08142	0.02322	rs13138250	-0.0927	0.0002352
TMEM178A	ENSG00000152154	-0.326947011643984	0.000261530885261536	NA	NA	NA	NA	rs78382024	-0.2299	0.001851
TMEM191A	ENSG00000226287	-0.389390352373035	0.00542748794559134	NA	NA	NA	NA	rs56132768	0.0641	0.001242
TMEM191C	ENSG00000206140	-0.364782447719354	0.00302988679825559	NA	NA	NA	NA	rs2298428	-0.0844	7.283e-05
TMEM198	ENSG00000188760	-0.348395901838976	0.000464265430003476	rs10932806	ILMN_1688637	0.06349	0.07281	rs76900548	0.279	0.0005615
TMEM200A	ENSG00000164484	-0.403470797170664	0.00849445814645489	rs9402233	ILMN_1725387	0.202	0.004081	rs17753919	0.2241	0.001284
TMEM205	ENSG00000105518	-0.184513287451069	0.0015067750868242	rs7251786	ILMN_1730734	-0.03861	0.01319	rs75375271	0.1187	0.0006977
TMEM223	ENSG00000168569	-0.269531256908962	9.37923962188849e-06	NA	NA	NA	NA	rs10792421	0.0641	6.683e-05
TMEM231	ENSG00000205084	-0.236165464680878	0.00201768974062443	NA	NA	NA	NA	rs17616300	-0.068	0.0006386
TMEM234	ENSG00000160055	-0.253339928452045	2.09750972934827e-05	NA	NA	NA	NA	rs4949301	0.1409	0.0008308
TMEM240	ENSG00000205090	-0.406211782865847	0.00125410170392458	NA	NA	NA	NA	rs80107522	0.0792	0.0001943
TMEM241	ENSG00000134490	-0.296168444377191	0.00999119058281453	NA	NA	NA	NA	rs74369630	0.1616	0.001242
TMEM246	ENSG00000165152	-0.28852813808851	0.00939204651998971	NA	NA	NA	NA	rs7869001	0.1192	0.0005589
TMEM256	ENSG00000205544	-0.190821401176471	0.000230213761874369	NA	NA	NA	NA	rs11871360	0.3992	0.001656
TMEM261	ENSG00000137038	-0.380785741864074	1.85524144186581e-06	NA	NA	NA	NA	NA	NA	NA
TMEM266	ENSG00000169758	-0.279735274617305	0.00331995884102471	NA	NA	NA	NA	rs284891	0.0505	0.00198
TMEM38A	ENSG00000072954	-0.398975586824286	0.000649670577114492	rs3786603	ILMN_1765584	-0.1583	0.00517	rs12982331	-0.0717	0.0003818
TMEM51-AS1	ENSG00000175147	-0.479718151309794	4.26559514332674e-05	NA	NA	NA	NA	rs78356043	0.3166	0.0003408
TMEM53	ENSG00000126106	-0.220350268116947	0.00108592624938273	rs3911861	ILMN_1688041	-0.09236	0.004709	rs111638247	-0.1724	0.005734
TMEM59L	ENSG00000105696	-0.479396555328367	5.12023239179228e-05	NA	NA	NA	NA	rs10408290	0.0729	2.006e-05
TMEM63B	ENSG00000137216	-0.214142869808194	0.00193431866284748	rs9357429	ILMN_1728349	0.09942	0.001338	rs6938623	-0.0812	0.001354
TMEM67	ENSG00000164953	-0.277481532915738	0.000346361609384853	rs11786927	ILMN_2054053	0.1034	0.1368	rs203740	0.0986	0.0001257
TMEM72-AS1	ENSG00000224812	-0.304645968358966	0.000277721308480525	NA	NA	NA	NA	rs138835834	0.3619	0.0001324
TMEM74B	ENSG00000125895	-0.250896443149542	0.00262818803964704	NA	NA	NA	NA	rs6041586	0.0615	0.0001246
TMEM86B	ENSG00000180089	-0.206789740356728	0.00437624645751445	rs3826884	ILMN_2049417	-0.8963	3.924e-37	rs731170	0.0683	0.0002718
TMEM8B	ENSG00000137103	-0.192456086895594	0.00152012725629978	NA	NA	NA	NA	rs10972693	0.2509	0.0007522
TMEM9	ENSG00000116857	-0.171243127642058	0.0028697989603178	rs7533096	ILMN_1686748	0.03196	0.08997	rs2297912	-0.0802	3.133e-05
TMEM97	ENSG00000109084	-0.286112245380784	0.00177749190401504	rs3093720	ILMN_1710962	-0.07758	0.01672	rs8081598	0.126	0.001079
TMIE	ENSG00000181585	-0.229252208131988	0.00363382175897629	rs873382	ILMN_1726745	-0.183	0.005328	rs80017031	0.2306	0.001432
TMIGD2	ENSG00000167664	-0.381347570245944	0.00291349372410349	NA	NA	NA	NA	rs12982061	-0.1029	0.0001444
TMPPE	ENSG00000188167	-0.313081282649369	0.00146197961982308	NA	NA	NA	NA	rs4955289	0.0699	0.0001655
TMPRSS5	ENSG00000166682	0.45403333300484	7.13453074952794e-05	rs4938050	ILMN_1739214	0.5732	3.635e-30	rs74998004	0.3484	0.00265
TMSB15A	ENSG00000158164	0.533371571265506	0.00243600039954187	NA	NA	NA	NA	NA	NA	NA
TMSB4X	ENSG00000205542	-0.193110758663829	0.00119268613598892	NA	NA	NA	NA	NA	NA	NA
TMSB4XP4	ENSG00000223551	-0.335842067583097	0.00715896933315374	NA	NA	NA	NA	rs887656	0.088	0.0002034
TMSB4XP8	ENSG00000187653	-0.348116812748945	0.00550056555252169	NA	NA	NA	NA	rs356182	-0.0557	0.001219
TMUB2	ENSG00000168591	-0.179200461854526	0.000266338500837725	rs227584	ILMN_2311779	-0.2839	5.494e-33	rs117699225	-0.1385	3.461e-05
TNFAIP6	ENSG00000123610	0.568785803405039	3.71393631978456e-05	NA	NA	NA	NA	rs11675535	-0.0795	0.004829
TNFRSF10D	ENSG00000173530	0.537681441802909	0.000348153547825316	rs3924519	ILMN_1666022	0.1234	0.06199	rs10097415	-0.1839	3.113e-05
TNFRSF12A	ENSG00000006327	0.573804622348281	0.000280777156233888	rs7184322	ILMN_1689004	0.1206	0.09017	rs74977702	0.322	0.001492
